pos_tagged,label
/MUTOO|RBT /KA|PRS /PA|RBI /BA|RBI /SA|CCT /MGA|DTCP /ISTORYA|NNC /NGA|RBI ingon|VBTS/VBOF /NIINI|NNC,0
kong|PRS/CCP /SA|CCT /PITO|CDB /KA|PRS pilo|PRO/CCP /PAGAPANIMALUSAN|NNC /SI|DTP /CAIN|NNC,0
/MAKASABUT|VBW /KO|PRS /SA|CCT /IMONG|NNC /GIBATI|NNC,0
/TUNGOD|FW /ANA|FW /MAS|JJCC /GANAHAN|VBOF /KO|PRS /SA|CCT /IYAHA|NNC,0
/ILADO|JJD /KINI|FW /SA|CCT /LOKAL|JJD /NGA|RBI /DURIAN|FW /O|CCT /LANDAK|NNC,0
/HINUAT|FW /UNTA|FW /IGU|FW /RA|FW atong|PRO/CCP /PAGKAON|NNC,0
/USA|RBR /SIYA|PRS /KA|PRS maayong|JJD/CCP /POLITIKO|NNC /UG|CCP /MAAYO|JJD /NGA|RBI /ESTUDYANTE|NNC,0
/GIHIMAKAK|VBTR /SA|CCT /TAWO|NNC /ANG|DTC /KRIMEN|NNC,0
/KINAHANGLAN|VBTR /NIYA|PRS /OG|NNCA /MAPANGAYUAN|VBW /OG|NNCA /TAMBAG|NNC,0
/NAAY|VBTS /BANGKO|NNC /SA|CCT /BALKONAHE|NNC,0
/UNSA|JJD /ANG|DTC /GUSTO|VBS /NIMO|FW /TSA|FW /O|CCT /KAPE|NNC,0
/WALAY|RBF /NINGABUT|VBTS karong|NNC/CCP /ADLAWA|NNC,0
/NAGPANOMBAG|VBTS /KO|PRS /SA|CCT /BUNGBONG|NNC /SA|CCT /KAPUNGOT|NNC,0
/NAAY|RBR /MANGKADAGKO|VBW /NGA|RBI /BAGYO|NNC /SA|CCT /HUPITER|NNC,0
/SIYA|PRS /SI|DTP /MEI|FW /NAGALUTO|VBTS /SIYA|PRS /SA|CCT /KUSINA|NNC,0
/WAY|FW /SALIG|FW /SA|CCT /IMONG|NNC /KAUGALINGON|NNC,0
/UG|NNC /SA|CCT /SULOD|NNC /SA|CCT iyang|JJD/CCP /ESPIRITU|NNC /NANGHUPAW|RBN /SIYAG|RBN /HALALUM|RBN /UG|RBN /MIINGON|RBN,0
/ANG|DTC /MOUNT|FW /TIMOLAN|FW /PROTECTED|FW /LANDSCAPE|NNC /USA|NNCA /KA|PRS /PROTEKTADO|JJD /NGA|RBI /LUGAR|NNC /NGA|RBI /NAGLANGKOB|VBTS /SA|CCT /MOUNT|FW /TIMOLAN|FW /UG|FW /ANG|DTC /NAGLIBOT|VBTS /NGA|RBI /KALASANGAN|JJD /SA|CCT /REHIYON|NNC /SA|CCT /ZAMBOANGA|FW /PENINSULA|NNC /SA|CCT /MINDANAO|NNC /SA|CCT /PILIPINAS|NNC,0
/GITABANGAN|VBOF /KO|PRS /NI|DTP /MAC|NNPA /NGA|RBI /ALSAHON|FW /ANG|DTC /VACUUM|FW /CLEANER|FW,0
/GIPILI|VBTS /NI|DTP /TOM|NNP /NA|CCP /MAGPABILIN|VBTF,0
/PUNO|JJD /UG|NNCA /TUBIG|NNC /ANG|DTC iyahang|NNC/CCP /MALETA|NNC,0
/UG|NNCA kong|PRS/CCP /ANG|DTC /DALAN|NNC /HILABIHAN|JJD /DA|CCP /KAHALAYO|NNC /ALANG|CCT /KANIMO|NNC /ARON|NNC /IKAW|PRS /DILI|FW /ARANG|FW /MAKADALA|FW /NIINI|FW /TUNGOD|FW /KAY|DTP /HALAYO|NNC /KANIMO|NNC /ANG|DTC /DAPIT|NNC /NGA|RBI /PAGAPILION|NNC /NI|DTP /JEHOVA|NNPA /NGA|RBI imong|PRO/CCP /DIOS|FW /ARON|FW /SA|CCT pagbutang|NNC/CCP /DIDTO|NNC /SA|CCT iyang|RBW/CCP /NGALAN|NNC,0
/PIPILA|JJD /KA|PRS /MGA|DTCP /HAYOP|NNC /ADUNAY|JJD /NGITNGIT|NNC /SA|CCT /PALIBOT|JJD /SA|CCT /TUNGATUNGA|NNC /SA|CCT /LUYO|NNC,1
/AKO|PRS /SAD|NNCA /NIADTO|VBOF /KO|PRS,0
/GIADTOAN|VBTS /NIYA|PRS /ANG|DTC /BRITISH|FW /MUSEUM|FW katong|NNC/CCP /NAA|VBTS /SIYA|PRS /SA|CCT /LONDON|NNC,0
/ANG|DTC /ASTRONOMIYA|NNC /DILI|JJD /GYUD|FW bagong|JJD/CCP /SYENSYA|NNC,0
/KINSAY|VBOF /NAG|VBTS /INGON|NNC /KAY|DTP /TOM|NNP,0
/GIUBANAN|VBTS /NAKO|RBD /SIYA|PRS /UG|NNCA /BAKLAY|NNC,0
/NISULTI|VBTS /SI|DTP /TOMAS|NNPA /NGA|RBI kani|PRSP/CCP /TANAN|PRI /NAA|VBTS /SA|CCT /IMONG|NNC /HANDURAWAN|NNC,0
/APAN|RBR /KARON|NNC /NANINGUHA|VBTR /KAMO|JJD /SA|CCT /PAGPATAY|NNC /KANAKO|NNC /SA|CCT /PAGPATAY|NNC /SA|CCT /TAWO|NNC /NGA|RBI /NAGSUGILON|VBTR /KANINYO|NNC /SA|CCT /KAMATUORAN|NNC /NGA|RBI akong|PRS/CCP /NADUNGOG|VBTS /GIKAN|NNC /SA|CCT /DIOS|FW /WALA|VBN /MAGBUHAT|VBW /NIINI|FW /SI|DTP /ABRAHAM|NNC,0
/SA|CCT /MGA|DTCP /SALIDA|NNC /NGA|RBI /AMERIKANO|CCT /PIRME|FW /UNA|CDB /MAMATAY|VBW /ANG|DTC /NEGRO|NNC,1
/GUSTO|VBS /SA|CCT /MGA|DTCP /BATA|NNC /ANG|DTC /MUTAN|FW /AW|FW /OG|FW /TIBI|FW,0
/KINI|FW /MAO|FW /ANG|DTC /MGA|DTCP /ANAK|NNC /NGA|RBI /LALAKE|NNC /NI|DTP /EPHRAIM|FW /SUNOD|JJD /SA|CCT ilang|PRQ/CCP /MGA|DTCP /PANIMALAY|JJD kang|PRS/CCP /SUTHALA|NNC,0
/PIRME|FW /KA|PRS /LANG|RBI /NAGPATAKA|VBTS /UG|NNCA /BUHAT|RBW,0
/GIBIYAAN|VBOF /SA|CCT bagyong|NNC/CCP /ROLLY|FW /ANG|DTC /NGA|RBI /NAMATAY|VBTS,0
/UG|NNCA /KINI|FW /MAO|FW /ANG|DTC /MGA|DTCP /KALIWATAN|NNC /NI|DTP /ISAAC|NNPA /NGA|RBI /ANAK|NNC /NI|DTP /ABRAHAM|NNC /SI|DTP /ABRAHAM|FW /NANGANAK|VBTS kang|PRS/CCP /ISAAC|NNC,0
/GIPALIMPYOHAN|VBTR /NAKO|RBD /ANG|DTC /KWARTO|NNC /NAKO|RBD /SA|CCT /IYAHA|NNC,0
/NAAY|VBTS /BALAY|NNC /SA|CCT /ITALYA|VBTF akong|PRS/CCP /UYOAN|NNC,0
/NAHIBALAN|VBTS /NGA|RBI /ANG|DTC /PAGPATAY|NNC /SA|CCT /USA|NNC /KA|PRS /LANGGAM|NNC /MODALA|NNC /SA|CCT nagpabiling|VBTS/CCP /KAUBAN|NNC /SA|CCT /SULOD|NNC /SA|CCT daghang|JJD/CCP /MGA|DTCP /ADLAW|NNC /UG|NNC /SA|CCT /TRADISYONAL|JJD /NGA|RBI /GITUOHAN|VBOF /NGA|RBI /ANG|DTC /UBAN|NNC /MAMATAY|VBW /SA|CCT /GUTOM|NNC,0
/PERO|CCT naay|RBD/CCP /NAHITABO|JJD /NGA|RBI /WA|NNCA /GIPAABOT|VBOF,0
/ANG|DTC /HAYOP|NNC /ADUNAY|JJD /PITO|CDB /KA|PRS /CERVICAL|FW /VERTEBRAE|FW,1
/PIRME|FW kang|PRS/CCP /NAGPALABAN|VBTS /SA|CCT /UBAN|NNC /KAY|DTP /WAY|FW /KLARO|JJD imong|PRO/CCP /PANGISIP|NNC,0
/NAG|VBTS /ILIS|FW /SIYAG|FW /BINABAYE|FW,0
/AKO|PRS /NAGPILI|VBTS /SA|CCT /KOLOR|NNC,0
/NAMALIT|VBTS /UG|FW /MONGGOS|FW /SI|DTP /DORIA|FW /SA|CCT /PALENGKE|NNC,0
/UG|NNCA /SILA|PRP /WALA|VBN /MAKAHIMO|VBW /SA|CCT /PAGTUBAG|VBW /NIINI|FW,0
/UG|VBS /GITIGUM|VBOF /NILA|PRP /ANG|DTC /TIBOOK|NNC /NGA|RBI /KATILINGBAN|NNC /SA|CCT /NAHAUNA|VBTS /NGA|RBI /ADLAW|NNC /SA|CCT /BULAN|NNC /NGA|RBI ikaduha|JJN/CCP /UG|NNC /GIPAHAYAG|VBOF /NILA|PRP /PINAAGI|VBTS /SA|CCT ilang|PRQ/CCP /MGA|DTCP /KALIWAT|NNC,0
/UG|NNCA /NAHITABO|JJD niadtong|RBD/CCP maong|JJD/CCP /ADLALW|FW /GIKUHA|FW /N|NNC /JEHOVA|NNC /ANG|DTC /MGA|DTCP /ANAK|NNC /SA|CCT /ISRAEL|FW /GIKAN|FW /SA|CCT /YUTA|NNC /SA|CCT /EGIPTO|FW /INGON|FW /SOA|FW ilang|PRQ/CCP /MGA|DTCP /PANON|NNC,0
/NAGSUROYSUROY|VBTR /SILA|PRP /SA|CCT /BAYBAYON|NNC,0
/DI|RBF /KAAYO|CCB /TA|NNCA /MAKASIGURO|VBW,0
/UG|NNCA /SIYA|PRS /NAMATAY|VBTS /ALANG|CCT /SA|CCT /TANAN|PRI,0
/LAIN|JJD /ANG|DTC /PANAHON|NNC /SA|CCT /SULOD|NNC /SA|CCT /USA|NNC /KA|PRS /SEMANA|NNC,0
/MILUSOT|JJD /ANG|DTC /KUMAGKO|VBAF /SA|CCT gisiong|NNC/CCP /MIDIYAS|NNC,0
/NABASA|VBTS /NA|CCP /NAKO|RBD /KINING|VBOF /LIBRO|NNC,0
/WALA|VBN /NA|CCP /KOY|NNC /MAHUNAHUNAAN|VBW,0
/UG|NNCA /MIHULAT|JJD /PA|RBI /GAYUD|RBI /SIYA|PRS /UG|NNCA /PITO|CDB /KA|PRS /ADLAW|NNC,0
/NADUNGGAN|VBTS niyang|PRS/CCP /NIHILAK|VBTS /SIYA|PRS,0
/WALA|VBN /PA|RBI /KA|PRS /KADESISYON|NNC,0
/UG|NNC /SA|CCT iyang|NNC/CCP /PAGHIABUT|NNC /SA|CCT /DAPIT|NNC /DIIN|NNC /DIDTO|NNC /SI|DTP /JESUS|NNP,0
/PERMIRO|JJD /NAKO|RBD /ANG|DTC /MAGHUBAD|VBTF /GIKAN|NNC /SA|CCT /ITALYANO|NNC,0
/NABAKUNAHAN|VBTS /KO|PRS /KONTRA|NNC /SA|CCT /TRANGKASO|NNC,0
/UG|NNCA /ANG|DTC /ELON|FW /UG|FW /ANG|DTC /TIMNAH|FW /UG|FW /ANG|DTC /EKRON|NNC,0
/DADON|RBW /MO|PRS /SIYA|PRS /SA|CCT imong|NNC/CCP /BALAY|JJD /UG|NNCA /SIYA|PRS /MAGAKISKIS|VBW /SA|CCT iyang|VBTS/CCP /ULO|NNC,0
/UG|NNCA /NAMATAY|VBTS /SI|DTP /JOBAB|NNC,0
/ANG|DTC /MGA|DTCP /KAAGANGAN|NNC /SA|CCT /FUNGIA|FW /FUNGITES|FW /KAY|DTP kasagaran|CCB/CCP nag|PRSP/CCP /INUSARA|NNC,0
/NIPILIT|VBTS /ANG|DTC /BASA|JJD /NGA|RBI /SININA|VBTS /SA|CCT akong|PRS/CCP /LAWAS|NNC,0
/MAAZIAS|FW /BILGAI|FW /SEMEIAS|FW /KINI|FW /MAO|FW /ANG|DTC /MGA|DTCP /SACERDOTE|NNC,0
/GIBUHAT|FW /RA|FW /NAKO|RBD akong|PRS/CCP /TARBAHO|NNC,0
/UG|NNCA /MAY|VBH /USA|NNCA /KA|PRS makusganong|VBW/CCP /HARI|NNC /NGA|RBI /MOTINDOG|NNC,0
/UG|NNCA /GIPAHIBALO|VBTR /KINI|FW kang|PRS/CCP /JACOB|NNC /SA|CCT /PAGINGON|NNC /ANIA|JJD /KARON|NNC,0
/KABALO|CCR /KO|PRS /KINSA|JJD /KA|PRS,0
/UG|NNCA /SAMTANG|NNC /ANG|DTC /MGA|DTCP /ANAK|NNC /SA|CCT /ISRAEL|FW /DIDTO|FW /PA|RBI /SA|CCT /KAMINGAWAN|NNC,0
/ANG|DTC /PAGKAMAPASALAMATON|NNC /MAOY|NNC /MAKAPUKAN|VBW /SA|CCT /DAUTANG|NNC /PAGBATI|NNC,0
/ANG|DTC /KATUYOAN|NNC /KAY|DTP /KATUYOAN|NNC,0
/ANG|DTC /MGA|DTCP /EDITOR|NNC /SA|CCT /USA|NNC /KA|PRS /BULUHATON|VBOF /SA|CCT /PANAGTIGUM|NNC /SA|CCT /MGA|DTCP /LUMAD|VBAF /NGA|RBI /MAMMAL|FW /SA|CCT /PILIPINAS|FW /NGA|RBI /GIDAWAT|VBOF /ANG|DTC /HAYOP|NNC /INGON|JJD /USA|NNCA /KA|PRS bagong|JJD/CCP kalseng|NNC/CCP /HAYOP|NNC kaniadtong|NNC/CCP,1
/KINAHANGLAN|VBTR /JUD|FW /KAAYO|CCB /NAKO|RBD /MUKAON|RBD /OG|RBD /MAAYONG|RBD /PAGKAON|RBD,0
/SA|CCT /MALAMATON|VBW /NGA|RBI /BABAYE|FW /DILI|FW /KA|PRS /MAGTUGOT|VBAF /NGA|RBI /MABUHI|VBW,0
/ANG|DTC /PAGKAON|NNC /NIINI|FW /ADUNAY|FW /KAUBAN|PRI /NGA|RBI /MGA|DTCP /HAYOP|NNC /SA|CCT /YUTA|NNC /SA|CCT /SALOG|NNC /SA|CCT lasang|NNC/CCP,1
/NAGPAGARBO|VBTS /KO|PRS /SA|CCT akong|PRS/CCP /MGA|DTCP /ANAK|NNC /NGA|RBI /BABAYE|NNC,0
/GIPAKAON|RBW /N|NNC /DANNY|NNC /ANG|DTC /BATA|NNC /OG|NNC /BIKO|NNC,0
/MAHIMAYAON|VBW /IKAW|PRS /UG|NNCA /HALANGDON|FW /GIKAN|FW /SA|CCT /KABUKIRAN|NNC /SA|CCT /PANGAYAM|NNC,0
/TAWAGI|RBW /KO|PRS /OG|NNCA /TAKSI|NNC /PARA|CCT /SA|CCT /ATOA|NNC,0
/WALA|VBN /KO|PRS /GIGANAHAN|VBOF mageksersays|VBTF/VBAF,0
/GIBASA|VBTS /NIYA|PRS /ANG|DTC /TULA|NNC /ALANG|CCT /KANIYA|PRSP,0
/UNSAON|RBW /NAKO|RBD /PAG|CCR /SULBAD|VBOF /ANI|NNC /NGA|RBI /PROBLEMA|NNC,0
/UG|NNCA /SI|DTP /JEHOVA|NNPA /NGA|RBI imong|PRO/CCP /DIOS|FW /MAGAPAPAHAWA|FW niadtong|NNC/CCP /MGA|DTCP /NASUD|FW /GIKAN|FW /SA|CCT /ATUBANGAN|NNC /NIMO|NNC /SA|CCT /HINAYHINAY|FW /DILI|FW /KA|PRS magalaglag|VBW/CCP /KANILA|PRSP /SA|CCT /DIHADIHA|NNC,0
/SA|CCT /PAKIGHINABI|NNC /SA|CCT /GMA|NNC /NEWS|NNC unang|JJN/CCP /HIRIT|NNC /NIINING|VBTS /BIYERNES|NNC,0
/NANGITLOG|VBTS /ANG|DTC /MANOK|NNC kaganihang|NNC/CCP /BUNTAG|NNC,0
/GINARESPETO|VBTR /NIYA|PRS iyang|VBTS/CCP /AMAHAN|NNC,0
/WALA|VBN /USAB|RBR /NAHISGUTAN|VBTR /KUNG|CCR /UNSA|JJD /ANG|DTC /HINUNGDAN|VBTF /UG|NNCA /GIPATAY|VBOF /NIYA|PRS /ANG|DTC /BIKTIMA|NNC,0
/GIKAN|NNC /SA|CCT /BUKID|NNC /SA|CCT /HOR|FW /PAGATIMANAN|NNC /NINYO|PRP /HANGTUD|RBW /NGADTO|NNC /SA|CCT /AGIANAN|NNC /SA|CCT /PAGSULOD|NNC /SA|CCT /HAMATH|FW /UG|FW /ANG|DTC /MGA|DTCP /GULANAN|NNC /SA|CCT /UTLANAN|NNC /ADTO|NNC /SA|CCT /SEDAD|NNC,0
/ANG|DTC /PAGKABUOTAN|NNC /MAGABANTAY|VBW /SA|CCT /IBABAW|JJD /NIMO|NNC /ANG|DTC /PAGPAKASABUT|NNC /MAGAHUPOT|VBAF /KANIMO|NNC,0
/ITANDI|VBTF /ANG|DTC /ESTILO|NNC /SA|CCT /TULO|NNC /KA|PRS /LETRA|NNC,0
/UNYA|NNC /NAMULONG|VBTS /SI|DTP /HARBONA|NNC,0
/DILI|FW /NIMO|FW /KINAHANGLAN|FW /MAKUHA|VBW /PIRMI|JJD /ANG|DTC /IMONG|NNC /GUSTO|VBS,0
/SAYON|JJD /IHULAGWAY|VBTF /ANG|DTC /BANDERA|NNC /SA|CCT /HAPON|NNC,0
/GIPAMALIT|VBTR /BA|RBI /NINYO|PRP ning|VBOF/CCP /GUMAMELA|NNC,0
/UG|NNCA /AKO|PRS /NAGUTUT|VBTS /KANILA|PRSP,0
/MAAYO|JJD /KA|PRS /NGA|RBI /KUSINERA|CCT /KUSINERO|NNC,0
/ANG|DTC /OPOSISYONAL|NNC /NGA|RBI kanhing|PRSP/CCP /GOBERNADOR|NNC /EVELIO|FW /JAVIER|FW /SA|CCT /ANTIQUE|FW /GIPATAY|FW /SA|CCT /ATUBANGAN|NNC /SA|CCT /KAPITAL|NNC /SA|CCT /PROBINSYA|NNC,0
/NAGALUTO|VBTR /UG|NNCA /ISIS|FW /UG|FW /SINANGAG|VBTS /SI|DTP /LEO|NNC,0
/UG|NNCA /KINI|FW /SILA|PRP /MAO|VBW /ANG|DTC /MGA|DTCP /ANAK|NNC /NI|DTP /ESER|NNC /SI|DTP /BILHAN|NNC,0
/GANAHAN|VBOF /ANG|DTC /MGA|DTCP /BATA|NNC /UG|NNCA /FRUT|FW /DYUS|FW,0
/BAGO|RBW /DINHI|VBOF /SI|DTP /TOM|NNP,0
/UG|NNCA /MAS|JJCC /MAAYO|JJD /NA|CCP /KAYS|NNC /SA|CCT /MGA|DTCP /PULONG|NNC /LAMANG|RBI,0
/LABUT|JJD /PA|RBI /MISULTI|PRI /KANAKO|NNC /SI|DTP /JEHOVA|NNPA,0
/ISULTI|VBOF /KANAKO|JJD /KUNG|CCR /UNSA|JJD /ANG|DTC imong|NNC/CCP /NAHIBALAN|VBTR,0
/NANGAON|VBTS /KO|PRS /KAUBAN|CCB akong|PRS/CCP /MANGHUD|NNC,0
/USA|RBR /KINI|FW /SA|CCT unang|JJN/CCP /DUHA|NNC /KA|PRS /LUNGSOD|NNC /SA|CCT /MINDANAO|NNC /NGA|RBI /MAHIMONG|VBW /USA|NNCA /KA|PRS /SIYUDAD|NNC,0
/NAGALUTO|VBTR /UG|NNCA /BABOY|NNC /SI|DTP /LEO|NNC,0
gibohusan|VBTS/VBOF /AKO|PRS /SA|CCT iyang|VBOF/CCP /KALAGOT|NNC,0
/GUSTO|VBS /UNTA|JJN /NAKO|RBM /MAKITAN|VBW /ANG|DTC imong|JJD/CCP /KOLEKSYON|NNC /SA|CCT /MGA|DTCP /SELYO|NNC,0
/IPAHOLUG|VBTS /NI|DTP /TOM|FW /ANG|DTC /SULAT|NNC,0
/NAKALIMOT|VBTS /KO|PRS /SA|CCT /PAGDALA|NNC /SA|CCT akong|PRS/CCP /PAYONG|NNC,0
/APAN|NNC /ANG|DTC /KAALAM|CCB ginamatarung|JJD/CCP /BAYA|NNC /SA|CCT tanang|RBD/CCP /MGA|DTCP /MANGGIALAMON|NNC,0
/ANG|DTC /MGA|DTCP /TAGABANTAY|NNC /SA|CCT /MGA|DTCP /HAYOP|NNC /SA|CCT maong|JJD/CCP /ZOO|FW /NAGAMIT|VBTS /OG|FW /FFP|FW /MASK|FW,1
/NAGA|VBTS /INOM|FW /SILA|PRP /UG|NNCA /TAMBAL|FW,0
/KINAHANGLAN|VBTR /NAKO|RBD iuli|VBTS/VBOF /ANG|DTC /LIBRO|NNC /BAGO|RBW /MOABOT|NNC /ANG|DTC /SABADO|NNC,0
/GUSTO|VBS /NAKO|RBD /ANG|DTC /IMONG|NNC /PAGHIGUGMA|NNC,0
/BASIN|FW /OG|FW /ADUNA|FW /SIYAY|FW /SAKIT|NNC,0
/KUHAA|NNC /ANG|DTC iyang|NNC/CCP /TAMBAL|FW /UG|FW /USA|FW /KA|PRS /BASO|NNC /NGA|RBI /TUBIG|NNC,0
/NAGBANTAY|VBTS /KO|PRS /SA|CCT /MGA|DTCP /TAWO|NNC,0
/UG|NNCA /SILA|PRP /MINGPANAW|VBTS /GIKAN|NNC /SA|CCT /SALMONA|NNC,0
/UG|NNC /SA|CCT /TUIG|NNC /NGA|RBI /IKAPULO|JJN /UG|NNCA /UPAT|FW /MIABUT|FW /SI|DTP /CHEDORLAOMER|FW,0
/NGANONG|VBTS /WALA|VBN /MAN|RBI /KA|PRS /MIHILAK|NNC,0
/BULAHAN|VBOF kamong|PRP/CCP /MGA|DTCP /GIGUTOM|FW /KARON|FW /KAY|DTP /PAGABUSGON|NNC /RA|NNC /UNYA|NNC /KAMO|NNC,0
/NAGSULOB|VBTS /SIYA|PRS /OG|NNCA /SAPATOS|NNC /APAN|NNC /WALA|VBN /SIYA|PRS /NAGSULOB|VBTS /OG|NNCA /MEDYAS|NNC,0
/UG|NNCA /SI|DTP /ASA|FW /NATULOG|FW /UBAN|FW /SA|CCT iyang|NNC/CCP /MGA|DTCP /AMAHAN|NNC,0
/ANG|DTC pinakaimportante|JJCS/JJD /SA|CCT /KINABUHI|NNC /KAY|DTP /ANG|DTC /ANG|DTC imohang|NNC/CCP /SARILI|NNC,0
/NGA|RBI /ANG|DTC /MAMUMUNO|VBW /NGA|RBI /MAKABUNO|VBW kang|PRS/CCP /BISAN|RBW kinsang|RBW/CCP /TAWO|NNC,0
/UBE|RBT /NGA|RBI /POLBORON|FW /ANG|DTC /GASA|NNC /NI|DTP /LUISA|NNC /SA|CCT /MGA|DTCP /BATA|NNC,0
/HINUMDUMAN|VBTS /MO|PRS /ANG|DTC /ADLAW|NNC /NGA|RBI /IGPAPAHULAY|VBTR /ARON|FW /SA|CCT /PAGBALAAN|NNC /NIINI|NNC,0
/WALA|VBN /KAY|DTP /RESPETO|NNC /SA|CCT /MGA|DTCP tawong|NNC/CCP /NAGHATAG|VBTS /NIMO|CCT /UG|NNCA /OPORTUNIDAD|NNC,0
/KINI|FW /ANG|DTC akong|PRS/CCP /KUSINA|NNC,0
/SANGLIT|RBW /NAKATILAW|VBTS /NA|CCP /MAN|RBI /KAMO|JJD /SA|CCT /PAGKAMAPUANGURON|NNC /SA|CCT /GINOO|NNC,0
/KAY|DTP /KAMO|NNP /DILI|FW /ARANG|FW /MAKAINOM|VBW /SA|CCT /KOPA|NNC /SA|CCT /GINOO|NNC /DUNGAN|NNC /SA|CCT /KOPA|NNC /SA|CCT /MGA|DTCP /YAWA|FW /DILI|FW /MAN|FW /USAB|FW /KAMO|FW /MAKAAMBIT|VBW /SA|CCT /KANANAN|NNC /SA|CCT /GINOO|NNC /DUNGAN|NNC /SA|CCT /KANANAN|NNC /SA|CCT /MGA|DTCP /YAWA|NNC,1
/NIAPIL|VBTS /KAMI|PRP /SA|CCT /PANAGSULTI|NNC,0
/UG|NNCA /GIISIP|VBOF /NI|DTP /MOISES|NNC,0
/NAABOT|VBTS /SIYA|PRS /UG|NNCA /KYOTO|NNC /TUNG|NNC /SABADO|NNC,0
/ANG|DTC /LISENSYA|NNC /NINA|DTPP /WANG|RBM /AT|CCA /LI|NNC noong|RBW/CCP /BATAY|NNC /SA|CCT /MGA|DTCP /ISPESIMEN|NNC /MULA|RBL /SA|CCT /LALAWIGAN|NNC /NG|CCB /YUNNAN|NNC,0
/UG|NNCA /ANG|DTC /MGA|DTCP /ANAK|NNC /NGA|RBI /LALAKE|NNC /NI|DTP /SIMEON|NNC /SI|DTP /JEMUEL|FW,0
/GI|CCT /UNSA|JJD /NAKO|RBD /PAG|CCR /KAHIBALO|NNC,0
/KAILA|VBS /KO|PRS atong|PRO/CCP /MGA|DTCP /BABAYE|NNC,0
/BISAN|RBW /KINSA|VBOF /NGA|RBI /MAGAULA|VBAF /UG|NNCA /DUGO|NNC /SA|CCT /TAWO|NNC,0
/KINAHANGLAN|VBTR /NA|CCP /NIMO|FW /MAGPAPUTOL|FW /UG|FW /BUHOK|NNC,0
/UG|NNCA /SI|DTP /JEHOVA|FW /NAGPATALINGHUG|VBTS /SA|CCT /TINGOG|NNC /SA|CCT /ISRAEL|NNC,0
/ANAAY|FW /BASAK|FW /SI|DTP andong|NNC/CCP /SA|CCT iyang|NNC/CCP /PLANETA|NNC,0
/APAN|RBD umadto|VBTS/VBAF /KA|PRS /SA|CCT /BALAY|NNC /SA|CCT akong|PRS/CCP /AMAHAN|NNC,0
/NALIPONG|VBTS /NAKOG|RBD /BASA|JJD /SA|CCT /IMONG|NNC /SINULTIAN|NNC,0
/UG|NNCA /GITUYOD|VBOF /NI|DTP /MOISES|FW /ANG|DTC iyang|NNC/CCP /SUNGKOD|NNC /SA|CCT /IBABAW|NNC /SA|CCT /YUTA|NNC /SA|CCT /EGIPTO|NNC /UG|NNC /SI|DTP /JEHOVA|FW /MINGPADALA|FW /UG|FW /USA|FW /KA|PRS /HANGIN|NNC /SA|CCT /SIDLAKAN|NNC /SA|CCT /IBABAW|NNC /SA|CCT /KAYUTAAN|NNC niadtong|NNC/CCP /TIBOOK|JJD /ADLAW|NNC,0
/UG|NNCA /BUTANGAN|VBTF /NINYO|PRP /UG|NNCA /KALAYO|JJD /KINI|FW,0
/SA|CCT akong|PRS/CCP /PANANAW|NNC /PAREHAS|JJC /NAGAPANGATIK|VBTR /SI|DTP /TOM|NNP /UG|NNCA /MARY|FW,0
/WANG|RBF /ANG|DTC akong|PRS/CCP /PANGALAN|NNC,0
/ISA|PRI /ANG|DTC /PATAY|NNC samtang|VBAF/CCP /KA|PRS /UBAN|RBW /PA|RBI /ANG|DTC /ARESTADO|NNC /SA|CCT /USA|NNC /KA|PRS giingong|VBAF/CCP /NGA|RBI /ENGKUWENTRO|NNC /SA|CCT /MILITAR|NNC /UG|CCT /MGA|DTCP /MIYEMBRO|NNC /SA|CCT /NEW|FW /PEOPLES|FW /ARMY|FW /SA|CCT /BRGY|FW /STO|FW /NIO|FW /SA|CCT /BAYAN|NNC /SA|CCT /NEW|FW /CORELLA|FW,0
daghang|PRI/CCP /ESTADO|NNC /ANG|DTC /NAGDILI|VBTS /SA|CCT /PAGPATAY|NNC /O|CCT /PAGPANAGIYA|NNC /SA|CCT /MGA|DTCP /NINDOT|JJD /NGA|RBI /PUTI|JJD /NGA|RBI /IHO|VBTF /SA|CCT /WALA|VBN /PA|RBI /ANG|DTC /NASYONAL|JJD /NGA|RBI /BALAOD|CCT /NGA|RBI /NAGSUGOD|VBTS,0
/PUWEDE|RBT kahang|NNC/CCP /MAGHULATMAGHUWAT|VBW /KO|PRS /NIYA|PRS,0
/UG|RBR misimang|NNC/CCP /SIYA|PRS /GIKAN|VBOF /SA|CCT /DALAN|NNC,0
/MAY|VBH /KAISLAHAN|NNC /SA|CCT /DAGAT|NNC,0
/NGA|RBI /SILA|PRP /MANGAMUYO|VBW /SA|CCT /KALOOY|NNC /SA|CCT /DIOS|NNC /SA|CCT /LANGIT|NNC /BAHIN|CCT niining|RBD/CCP /TINAGO|VBTS /ARON|FW /UNTA|FW /SI|DTP /DANIEL|NNP /UG|CDB /ANG|DTC iyang|NNC/CCP /MGA|DTCP /KAUBAN|NNC /DILI|RBM /MANGAMATAY|VBW /UBAN|NNC /SA|CCT /LAING|NNC /MGA|DTCP tawong|NNC/CCP /MANGGIALAMON|VBW /SA|CCT /BABILONIA|NNC,0
/DURUHA|VBAF /KA|PRS /CARROMATA|FW /UG|FW /UPAT|FW /KA|PRS /VACA|FW,0
